SER_NUM	FROM_FIRST_TIME	BEFORE_US	TOT_MATCHED	BEFORE_US_PROMILE	MATCHED_FLG
2	50	20	41555	0.5	0
3	81	22	41559	0.5	0
4	191	48	41598	1.2	0
1	0	27	29872	0.9	0
2	20	21	29882	0.7	1
3	191	41	30108	1.4	0
4	201	10	30108	0.3	0
5	211	20	30108	0.7	0
6	222	50	30108	1.7	0
1	0	41	84951	0.5	0
2	30	50	85026	0.6	1
3	110	45	85775	0.5	1
4	240	48	86998	0.6	0
5	331	31	92167	0.3	0
1	0	26	3120	8.3	0
2	10	30	3120	9.6	0
3	70	30	3120	9.6	0
4	92	41	3120	13.1	0
5	132	15	3120	4.8	0
1	0	42	13137	3.2	0
2	30	42	13193	3.2	0
3	71	42	13320	3.2	0
4	81	42	13359	3.1	0
5	121	20	13568	1.5	0
6	141	31	13663	2.3	0
7	172	23	13684	1.7	0
8	182	39	13684	2.9	0
1	0	15	3242	4.6	0
2	31	11	3242	3.4	0
1	0	37	3260	11.3	0
2	30	22	3542	6.2	0
1	0	23	12075	1.9	0
2	50	16	13333	1.2	1
3	120	20	13625	1.5	0
4	200	48	15595	3.1	0
1	0	49	13706	3.6	0
2	20	19	13706	1.4	0
3	60	34	13785	2.5	0
4	111	20	13874	1.4	0
5	160	48	14087	3.4	0
6	180	41	14087	2.9	1
7	251	42	14138	3.0	0
8	261	27	14140	1.9	0
9	271	27	14141	1.9	0
10	281	30	14181	2.1	0
11	311	20	14205	1.4	0
12	331	41	14206	2.9	0
13	381	48	14228	3.4	0
1	0	42	8764	4.8	0
2	100	41	9026	4.5	0
3	131	42	9034	4.6	0
4	161	27	9047	3.0	0
5	191	43	9055	4.7	1
6	291	35	9147	3.8	0
7	331	31	9254	3.3	1
1	0	41	10155	4.0	0
2	10	23	10155	2.3	0
3	40	25	10155	2.5	0
4	60	31	10155	3.1	1
5	180	33	10284	3.2	0
6	220	35	10284	3.4	0
7	280	42	10300	4.1	0
8	300	25	10300	2.4	0
1	0	23	6379	3.6	0
2	10	30	6379	4.7	0
3	40	19	6403	3.0	0
4	50	21	6412	3.3	0
5	60	26	6412	4.1	0
6	180	30	6472	4.6	0
7	200	21	6502	3.2	0
8	211	13	6506	2.0	0
9	271	33	6569	5.0	0
1	0	43	7867	5.5	0
2	50	39	7881	4.9	0
3	70	42	7881	5.3	0
1	0	29	5640	5.1	0
2	30	44	5681	7.7	0
3	50	24	5681	4.2	0
4	60	28	5681	4.9	0
5	70	31	5682	5.5	0
6	80	42	5682	7.4	0
7	90	25	5682	4.4	0
8	120	25	5690	4.4	0
9	131	31	5693	5.4	0
10	231	41	5732	7.2	0
11	262	35	5732	6.1	0
12	282	30	5732	5.2	0
13	292	30	5732	5.2	0
1	0	36	6358	5.7	0
2	30	45	6405	7.0	0
3	60	20	6407	3.1	0
4	90	44	6447	6.8	1
1	0	33	10290	3.2	0
2	30	33	10290	3.2	0
3	121	41	10369	4.0	1
4	222	17	10371	1.6	0
1	0	41	8287	4.9	0
2	30	42	8287	5.1	0
3	60	31	8287	3.7	1
4	160	21	8379	2.5	0
5	260	41	8910	4.6	0
1	0	33	9027	3.7	0
2	30	41	9027	4.5	0
3	40	22	9027	2.4	0
4	61	15	9170	1.6	0
5	91	43	9170	4.7	1
6	182	30	9288	3.2	0
7	192	41	9317	4.4	0
8	223	34	9347	3.6	1
9	293	22	9581	2.3	0
10	364	29	9815	3.0	0
1	0	20	3613	5.5	0
2	10	41	3613	11.3	0
3	70	41	3630	11.3	1
4	120	36	3770	9.5	0
5	130	40	3770	10.6	0
6	150	28	3770	7.4	0
7	160	40	3770	10.6	0
8	180	40	3770	10.6	0
9	230	31	3770	8.2	0
10	290	40	3770	10.6	0
1	0	42	3268	12.9	0
2	20	41	3268	12.5	0
3	40	26	3272	7.9	0
4	70	44	3316	13.3	0
5	101	42	3316	12.7	0
6	131	42	3316	12.7	0
7	201	42	3322	12.6	0
1	0	30	6066	4.9	0
1	0	22	6562	3.4	0
2	71	41	6562	6.2	0
1	0	41	6330	6.5	0
2	50	46	6371	7.2	0
3	100	41	6390	6.4	0
4	160	44	6390	6.9	0
5	170	18	6390	2.8	0
6	180	24	6390	3.8	0
7	200	18	6390	2.8	0
8	220	24	6390	3.8	0
9	250	43	6390	6.7	1
1	0	38	7241	5.2	0
2	21	22	7241	3.0	0
3	41	38	7252	5.2	0
4	111	39	7252	5.4	0
5	141	17	7252	2.3	0
6	151	38	7252	5.2	0
7	171	19	7252	2.6	0
1	0	31	3168	9.8	0
2	10	21	3182	6.6	0
3	20	27	3189	8.5	0
4	40	42	3189	13.2	0
5	100	43	3233	13.3	0
6	120	21	3233	6.5	0
7	261	41	3265	12.6	0
8	281	15	3265	4.6	0
9	321	41	3265	12.6	0
10	361	16	3265	4.9	0
11	381	44	3265	13.5	0
1	0	47	91362	0.5	0
2	71	26	93252	0.3	0
1	0	12	3986	3.0	0
2	70	26	4016	6.5	0
3	80	20	4016	5.0	0
4	100	26	4121	6.3	0
5	140	23	4136	5.6	0
6	180	20	4173	4.8	0
7	200	36	4173	8.6	0
8	240	18	4193	4.3	0
9	250	24	4193	5.7	0
10	301	26	4193	6.2	0
11	351	42	4193	10.0	0
12	361	41	4193	9.8	0
13	381	7	4193	1.7	1
1	0	26	4955	5.2	0
2	10	31	4955	6.3	0
3	20	38	4961	7.7	0
1	0	41	5690	7.2	0
2	40	20	5690	3.5	0
3	70	10	5745	1.7	0
4	80	10	5745	1.7	0
5	90	18	5759	3.1	0
6	100	20	5761	3.5	0
7	110	21	5761	3.6	0
8	140	28	5761	4.9	0
9	170	46	5771	8.0	0
10	210	41	5771	7.1	0
11	320	41	5851	7.0	0
1	0	41	5002	8.2	0
2	192	22	5049	4.4	0
3	232	41	5109	8.0	0
4	343	43	5266	8.2	0
5	373	35	5266	6.6	0
6	393	33	5278	6.3	0
7	404	43	5278	8.1	0
1	0	25	53639	0.5	0
2	50	26	53717	0.5	0
3	111	48	54052	0.9	1
4	235	42	54129	0.8	0
5	276	37	54260	0.7	0
6	306	10	54268	0.2	0
1	0	46	6394	7.2	0
2	10	27	6404	4.2	0
3	70	44	6415	6.9	0
4	164	41	6415	6.4	0
1	0	41	3405	12.0	0
2	10	10	3405	2.9	0
3	52	49	3423	14.3	0
4	112	44	3535	12.4	0
5	244	34	4007	8.5	0
1	0	49	3543	13.8	0
2	10	22	3561	6.2	0
3	20	28	3561	7.9	0
4	30	22	3561	6.2	1
5	212	27	3955	6.8	0
6	232	41	3955	10.4	0
1	0	12	42466	0.3	0
2	10	15	42529	0.4	0
3	20	26	42536	0.6	0
4	50	41	42536	1.0	0
5	111	46	42635	1.1	0
6	151	26	42641	0.6	0
7	222	34	42715	0.8	1
8	313	22	42987	0.5	0
9	333	28	43045	0.7	0
1	0	27	64408	0.4	0
1	0	16	72382	0.2	1
2	151	22	77122	0.3	0
3	171	46	78498	0.6	0
4	375	40	87976	0.5	0
1	0	30	29132	1.0	0
2	10	30	29136	1.0	0
3	20	9	29250	0.3	0
4	71	43	30711	1.4	1
5	222	24	32245	0.7	1
6	252	30	32491	0.9	0
1	0	41	4661	8.8	0
2	30	48	4661	10.3	0
3	71	24	4661	5.1	0
4	81	21	4661	4.5	0
1	0	21	3860	5.4	0
2	20	41	3902	10.5	0
3	91	39	3907	10.0	0
4	131	42	3907	10.7	0
5	201	33	3907	8.4	0
6	292	41	3907	10.5	0
7	312	33	3907	8.4	0
1	0	33	3012	11.0	0
1	0	21	139631	0.2	1
2	30	20	139941	0.1	1
3	91	31	140401	0.2	1
1	0	43	9846	4.4	0
2	50	18	10876	1.7	0
3	61	38	10877	3.5	0
4	71	31	10890	2.8	0
5	81	41	10890	3.8	0
6	91	28	10894	2.6	0
7	131	25	11127	2.2	0
8	141	41	11127	3.7	0
9	272	39	11147	3.5	0
10	282	30	11147	2.7	0
11	292	41	11147	3.7	0
12	323	20	11147	1.8	0
13	333	18	11147	1.6	0
1	0	4	19254	0.2	0
2	20	15	19298	0.8	0
3	30	21	19301	1.1	0
4	50	13	19334	0.7	0
5	60	16	19344	0.8	0
6	101	21	19354	1.1	0
7	120	29	19465	1.5	0
8	140	31	19640	1.6	1
9	250	34	19768	1.7	0
10	270	34	19773	1.7	0
11	290	34	19775	1.7	0
12	360	35	19834	1.8	0
1	0	29	21817	1.3	0
2	20	30	21854	1.4	0
3	70	31	21854	1.4	0
4	131	44	22014	2.0	0
5	161	38	22014	1.7	1
1	0	43	7057	6.1	0
2	20	6	7077	0.8	0
3	30	10	7077	1.4	0
4	151	42	7103	5.9	0
5	161	23	7120	3.2	0
6	231	31	7397	4.2	0
7	262	41	7446	5.5	0
1	0	41	7715	5.3	0
2	51	41	7715	5.3	0
3	81	43	7715	5.6	0
4	162	46	7762	5.9	0
5	222	24	7762	3.1	0
6	252	37	7762	4.8	0
7	272	35	7762	4.5	0
8	313	41	7762	5.3	0
1	0	14	37094	0.4	1
1	0	30	3614	8.3	0
2	20	30	3614	8.3	0
3	70	19	3614	5.3	0
4	80	24	3614	6.6	0
5	90	41	3618	11.3	0
6	191	41	3618	11.3	0
1	0	29	4997	5.8	0
2	20	29	4997	5.8	0
3	51	31	4997	6.2	0
4	60	32	4998	6.4	0
5	151	31	5006	6.2	0
6	301	22	5079	4.3	0
7	321	44	5079	8.7	0
8	361	42	5079	8.3	0
9	391	42	5079	8.3	0
10	431	34	5082	6.7	0
11	451	34	5082	6.7	0
1	0	46	3417	13.5	0
2	30	29	3449	8.4	0
3	40	32	3449	9.3	0
4	50	29	3449	8.4	0
5	60	33	3449	9.6	0
6	80	29	3449	8.4	0
7	90	35	3449	10.1	0
8	150	26	3449	7.5	0
9	160	41	3449	11.9	0
1	0	41	4715	8.7	0
2	101	41	4715	8.7	0
3	181	34	4715	7.2	0
4	212	41	4755	8.6	0
5	262	27	4772	5.7	0
6	312	33	4772	6.9	0
7	383	34	4799	7.1	0
8	403	34	4799	7.1	0
1	0	41	5287	7.8	0
2	231	29	6696	4.3	0
3	241	32	6696	4.8	0
4	312	36	6746	5.3	0
1	0	20	3665	5.5	0
2	30	24	3693	6.5	0
1	0	22	4552	4.8	0
2	80	20	4865	4.1	0
3	100	49	4880	10.0	0
4	110	19	4891	3.9	0
5	190	32	5112	6.3	0
6	210	41	5119	8.0	0
7	220	42	5130	8.2	0
8	230	42	5130	8.2	0
9	260	44	5179	8.5	0
1	0	32	4798	6.7	0
2	20	42	4798	8.8	0
3	30	31	4798	6.5	0
1	0	42	4092	10.3	0
2	10	41	4092	10.0	0
3	71	20	4092	4.9	0
4	100	20	4092	4.9	0
5	130	47	4124	11.4	0
6	241	41	4125	9.9	1
1	0	43	4469	9.6	0
2	40	33	4539	7.3	0
3	60	27	4551	5.9	0
4	70	32	4551	7.0	0
5	120	22	4551	4.8	0
6	130	27	4551	5.9	0
7	160	32	4551	7.0	0
8	241	43	4595	9.4	0
9	291	30	4602	6.5	0
1	0	39	63421	0.6	0
2	50	41	63808	0.6	0
3	141	43	64184	0.7	0
4	171	41	64209	0.6	1
5	181	32	64213	0.5	1
6	332	33	65457	0.5	1
1	0	24	46866	0.5	1
2	61	17	47384	0.4	0
3	111	23	47917	0.5	0
4	131	16	48431	0.3	0
5	181	48	48565	1.0	1
6	332	30	50504	0.6	0
1	0	41	3946	10.4	0
2	51	22	3956	5.6	0
3	61	26	3956	6.6	0
4	71	22	3956	5.6	0
5	131	48	4000	12.0	0
6	192	41	4004	10.2	0
7	222	34	4004	8.5	0
8	252	41	4004	10.2	0
9	272	48	4005	12.0	0
10	312	41	4005	10.2	0
11	332	48	4005	12.0	0
1	0	41	16888	2.4	0
2	20	8	17002	0.5	1
3	71	25	17047	1.5	0
4	132	32	17400	1.8	0
5	142	44	17432	2.5	0
6	182	46	17553	2.6	0
7	212	35	17614	2.0	0
1	0	41	25774	1.6	0
2	30	29	25794	1.1	0
3	120	48	25799	1.9	0
4	141	36	25803	1.4	0
5	221	31	25945	1.2	0
6	433	30	30665	1.0	0
1	0	41	21523	1.9	0
2	30	36	21613	1.7	0
3	51	33	21636	1.5	0
4	121	27	21670	1.2	0
5	131	32	21705	1.5	0
6	161	45	21829	2.1	0
7	182	31	21829	1.4	0
8	242	18	21867	0.8	0
9	252	41	21867	1.9	0
1	0	22	5149	4.3	0
2	10	28	5149	5.4	0
3	30	29	5149	5.6	0
4	151	25	5297	4.7	0
5	161	34	5335	6.4	0
6	181	31	5336	5.8	0
7	191	32	5336	6.0	0
1	0	24	3552	6.8	0
2	101	41	3552	11.5	0
3	171	43	3704	11.6	0
1	0	42	15254	2.8	0
2	20	42	15367	2.7	0
3	40	42	15428	2.7	0
4	51	42	15552	2.7	0
5	141	14	15791	0.9	0
6	161	16	15806	1.0	0
7	192	41	15830	2.6	0
8	212	15	16090	0.9	0
9	282	42	16191	2.6	0
10	303	41	16191	2.5	0
11	393	37	16329	2.3	0
12	423	44	16329	2.7	0
1	0	6	11920	0.5	0
2	10	11	11920	0.9	0
3	50	31	11954	2.6	0
4	70	16	11972	1.3	0
5	90	22	11980	1.8	0
6	100	43	11994	3.6	1
7	331	34	12055	2.8	0
8	351	31	12055	2.6	0
1	0	41	9712	4.2	0
2	60	41	9755	4.2	0
3	280	37	10459	3.5	0
1	0	25	5207	4.8	0
2	51	25	5326	4.7	0
3	61	30	5334	5.6	0
4	162	38	5361	7.1	0
5	172	11	5548	2.0	1
6	272	44	5611	7.8	0
7	293	42	5611	7.5	0
8	323	28	5641	5.0	0
9	333	31	5641	5.5	0
1	0	41	5333	7.7	0
2	20	27	5351	5.0	0
3	40	41	5356	7.7	0
1	0	43	9227	4.7	0
2	41	41	9227	4.4	1
1	0	24	5454	4.4	0
2	70	29	5510	5.3	0
3	90	41	5515	7.4	0
4	100	24	5519	4.3	0
5	111	30	5519	5.4	0
6	211	41	5527	7.4	0
7	251	44	5532	8.0	0
8	261	20	5543	3.6	0
9	321	37	5583	6.6	0
1	0	17	12285	1.4	0
2	40	36	12290	2.9	1
3	80	20	12511	1.6	0
4	130	13	12904	1.0	0
5	170	23	12915	1.8	0
6	230	20	12922	1.5	0
7	330	30	13090	2.3	0
1	0	36	4515	8.0	0
2	30	19	4555	4.2	0
3	50	42	4556	9.2	0
4	60	21	4556	4.6	0
5	81	18	4556	4.0	0
6	91	25	4556	5.5	0
7	141	30	4616	6.5	0
8	182	43	4643	9.3	0
1	0	45	4699	9.6	0
2	30	34	4699	7.2	0
3	61	27	4823	5.6	1
1	0	45	6158	7.3	0
2	60	42	6177	6.8	0
3	181	44	6225	7.1	0
4	231	23	6229	3.7	0
5	241	42	6229	6.7	0
6	261	33	6229	5.3	0
7	351	31	6245	5.0	0
8	361	42	6245	6.7	0
1	0	23	15727	1.5	0
2	20	32	15727	2.0	0
3	100	28	15841	1.8	0
4	180	23	15972	1.4	0
5	220	20	15986	1.3	0
6	240	48	15990	3.0	0
7	301	42	16267	2.6	0
1	0	42	4894	8.6	0
2	220	25	5003	5.0	0
3	250	31	5003	6.2	0
4	280	42	5003	8.4	0
5	340	42	5003	8.4	0
1	0	19	5223	3.6	0
2	10	22	5223	4.2	0
3	20	24	5263	4.6	0
4	50	43	5306	8.1	0
5	60	31	5306	5.8	0
6	100	23	5306	4.3	0
7	110	45	5306	8.5	0
1	0	27	3895	6.9	0
2	10	27	3933	6.9	0
3	20	46	4938	9.3	0
4	41	25	4938	5.1	0
1	0	27	3345	8.1	0
2	30	29	3402	8.5	0
1	0	44	4773	9.2	0
2	21	34	4813	7.1	0
3	62	16	4887	3.3	0
4	132	48	4899	9.8	0
5	163	42	4899	8.6	0
1	0	41	11722	3.5	0
2	20	30	11722	2.6	0
3	50	27	11722	2.3	0
4	91	28	11848	2.4	0
5	101	36	11899	3.0	0
6	111	31	11959	2.6	0
7	151	42	11959	3.5	0
8	212	10	12061	0.8	0
9	262	22	12062	1.8	0
10	292	26	12082	2.2	0
11	343	11	12412	0.9	0
1	0	48	21627	2.2	0
2	50	38	21777	1.7	0
3	60	23	21777	1.1	1
4	161	38	22051	1.7	0
5	181	29	22133	1.3	0
6	232	42	22767	1.8	0
1	0	42	5912	7.1	0
2	10	16	5912	2.7	0
3	60	28	5920	4.7	0
4	131	39	5946	6.6	1
5	171	42	6066	6.9	0
6	261	14	6141	2.3	0
7	311	43	6455	6.7	0
1	0	45	12308	3.7	0
1	0	19	5419	3.5	0
2	10	22	5419	4.1	0
3	100	38	5548	6.8	0
4	120	38	5548	6.8	0
5	150	38	5552	6.8	0
6	180	38	5552	6.8	0
7	280	38	5574	6.8	0
1	0	50	11052	4.5	1
2	81	43	11372	3.8	0
3	121	48	11393	4.2	0
4	172	7	11658	0.6	0
5	342	43	11735	3.7	0
6	352	43	11735	3.7	0
7	402	46	11749	3.9	0
1	0	44	9665	4.6	0
2	60	42	9666	4.3	0
3	141	38	10184	3.7	0
4	201	28	10281	2.7	0
5	241	40	10285	3.9	1
1	0	33	19273	1.7	0
2	10	31	19289	1.6	0
3	51	36	19376	1.9	1
4	323	38	19946	1.9	0
1	0	42	8224	5.1	0
2	50	30	8264	3.6	0
3	60	22	8264	2.7	0
4	91	17	8274	2.1	0
5	212	31	8325	3.7	0
6	283	47	8358	5.6	0
7	293	25	8358	3.0	0
8	303	22	8358	2.6	0
9	323	28	8358	3.4	0
1	0	32	31304	1.0	0
2	10	15	31337	0.5	0
3	20	36	31364	1.1	1
4	91	29	31571	0.9	0
5	141	44	31827	1.4	0
6	161	44	31827	1.4	0
7	181	42	31848	1.3	0
1	0	42	6465	6.5	0
2	41	41	6466	6.3	0
3	51	41	6469	6.3	0
4	61	34	6469	5.3	0
5	101	45	6611	6.8	0
1	0	22	8060	2.7	0
2	10	22	8073	2.7	0
3	261	45	8226	5.5	0
4	301	26	8226	3.2	0
5	321	43	8226	5.2	0
1	0	42	5715	7.3	0
2	10	42	5848	7.2	0
3	20	6	5848	1.0	1
4	50	11	5862	1.9	0
5	60	11	5862	1.9	1
6	210	42	6103	6.9	0
7	290	49	6142	8.0	0
1	0	17	9336	1.8	0
2	30	47	9350	5.0	0
3	60	44	9354	4.7	1
4	171	42	9389	4.5	0
5	181	43	9403	4.6	0
6	221	48	9569	5.0	0
7	271	43	9569	4.5	0
8	321	43	9805	4.4	0
1	0	42	5374	7.8	1
2	191	30	5790	5.2	0
1	0	7	4953	1.4	0
2	21	7	4953	1.4	0
3	101	49	4977	9.8	0
4	161	42	4977	8.4	0
5	221	42	5009	8.4	0
6	242	31	5009	6.2	0
1	0	15	4435	3.4	0
2	10	15	4435	3.4	0
3	20	15	4435	3.4	0
4	40	15	4435	3.4	1
5	160	21	5067	4.1	0
6	170	30	5067	5.9	0
7	201	20	5071	3.9	0
8	221	33	5071	6.5	0
9	251	30	5071	5.9	0
10	301	39	5086	7.7	0
1	0	18	28106	0.6	1
2	172	11	28361	0.4	0
3	252	47	28687	1.6	0
4	282	15	28704	0.5	0
5	322	43	29078	1.5	0
6	342	43	29087	1.5	0
1	0	36	69152	0.5	1
2	140	31	73511	0.4	1
3	301	35	75725	0.5	0
4	341	44	76732	0.6	0
1	0	25	3718	6.7	0
2	10	27	3718	7.3	0
3	20	47	3718	12.6	0
4	81	22	3718	5.9	0
5	91	24	3718	6.5	0
1	0	28	3053	9.2	0
2	90	16	3098	5.2	0
3	120	42	3098	13.6	0
4	170	25	3098	8.1	0
1	0	29	3060	9.5	0
2	21	3	3060	1.0	0
3	71	5	3060	1.6	0
4	141	18	3060	5.9	1
1	0	12	3542	3.4	0
2	30	12	3542	3.4	0
3	40	18	3560	5.1	0
4	50	42	3560	11.8	0
5	60	13	3560	3.7	0
6	110	48	3587	13.4	0
7	160	29	3593	8.1	0
8	230	43	4007	10.7	0
1	0	26	35670	0.7	0
2	80	23	35794	0.6	0
3	190	31	36083	0.9	0
4	240	34	36139	0.9	0
5	290	42	36165	1.2	0
1	0	28	6120	4.6	0
2	61	19	6294	3.0	1
3	111	27	6660	4.1	0
4	122	30	6668	4.5	0
5	132	42	6668	6.3	0
6	192	42	6675	6.3	0
7	253	43	6781	6.3	0
8	283	34	6815	5.0	0
9	333	42	6858	6.1	0
1	0	25	15288	1.6	0
2	20	32	15292	2.1	0
3	50	44	15292	2.9	0
4	151	46	15406	3.0	0
5	171	16	15442	1.0	0
6	352	31	15522	2.0	0
7	383	42	15571	2.7	0
8	443	48	15748	3.0	0
1	0	36	37766	1.0	1
2	60	42	38368	1.1	0
3	151	13	38735	0.3	0
4	181	14	38977	0.4	0
1	0	24	4437	5.4	0
2	31	31	4439	7.0	0
3	41	42	4439	9.5	0
4	131	21	4440	4.7	0
5	162	20	4440	4.5	0
6	222	44	4445	9.9	0
1	0	39	68544	0.6	1
2	251	42	75970	0.6	0
3	271	31	75970	0.4	0
4	292	41	75994	0.5	0
1	0	48	8504	5.6	0
2	91	49	8671	5.7	0
3	171	34	9059	3.8	0
4	202	42	9087	4.6	0
1	0	43	16528	2.6	0
2	91	23	16577	1.4	0
3	101	29	16578	1.7	0
4	161	31	16578	1.9	0
5	262	23	17262	1.3	0
6	282	23	17274	1.3	0
1	0	34	257483	0.1	1
2	80	35	260145	0.1	1
3	282	37	264976	0.1	0
4	392	43	271256	0.2	1
1	0	36	33400	1.1	0
2	40	35	34420	1.0	0
3	120	44	39928	1.1	0
4	130	34	42852	0.8	1
1	0	46	8516	5.4	1
2	322	44	8813	5.0	0
1	0	20	8456	2.4	1
2	50	42	8600	4.9	0
3	81	40	8600	4.7	0
4	101	38	8600	4.4	0
5	171	42	8713	4.8	0
6	201	20	8713	2.3	0
7	221	41	8713	4.7	0
8	232	42	8713	4.8	0
9	241	43	8717	4.9	0
10	261	31	8717	3.6	0
11	271	43	8717	4.9	0
12	301	43	8745	4.9	0
1	0	30	33903	0.9	1
2	100	28	34169	0.8	0
3	110	12	34210	0.4	0
4	130	24	34210	0.7	0
5	181	28	34380	0.8	0
1	0	30	4651	6.5	0
2	61	45	4659	9.7	0
3	81	35	4670	7.5	0
4	121	45	4764	9.4	0
5	232	25	4778	5.2	0
6	302	42	4778	8.8	0
7	322	40	4778	8.4	0
8	423	38	4794	7.9	0
1	0	30	19854	1.5	0
2	50	27	20357	1.3	0
3	91	34	20396	1.7	0
4	101	34	20497	1.7	0
5	131	38	20579	1.8	1
6	192	43	20734	2.1	0
7	292	31	21398	1.4	0
1	0	42	3376	12.4	0
2	30	45	3401	13.2	0
3	111	37	3401	10.9	0
4	181	42	3409	12.3	0
5	242	22	3409	6.5	0
6	262	26	3509	7.4	0
7	282	40	3509	11.4	0
8	302	42	3509	12.0	0
9	342	31	3618	8.6	0
10	362	42	3618	11.6	0
11	393	30	3670	8.2	0
12	413	30	3670	8.2	0
1	0	46	4704	9.8	0
2	30	23	4708	4.9	0
3	50	18	4718	3.8	0
4	63	24	4718	5.1	0
5	73	41	4977	8.2	1
6	224	25	5146	4.9	0
7	234	42	5146	8.2	0
8	244	25	5146	4.9	0
9	264	30	5146	5.8	0
10	305	25	5281	4.7	0
1	0	47	4490	10.5	0
2	30	29	5563	5.2	0
3	90	23	7418	3.1	0
4	123	42	7418	5.7	0
5	183	44	7418	5.9	0
6	233	34	7438	4.6	0
7	273	34	7438	4.6	0
1	0	27	3491	7.7	0
2	41	23	3491	6.6	0
3	71	42	3491	12.0	0
4	131	42	3517	11.9	0
1	0	22	11964	1.8	0
2	10	31	11964	2.6	0
3	21	8	11967	0.7	0
4	61	34	12071	2.8	0
5	111	31	12110	2.6	0
6	141	23	12126	1.9	0
7	151	29	12126	2.4	0
8	161	31	12126	2.6	1
9	223	39	12250	3.2	0
10	343	27	12271	2.2	0
1	0	10	6560	1.5	0
2	10	6	6560	0.9	0
3	40	46	6566	7.0	0
4	70	26	6566	4.0	0
5	100	48	6566	7.3	0
6	120	45	6566	6.9	0
7	150	43	6572	6.5	0
8	170	42	6572	6.4	0
9	182	15	6572	2.3	0
10	200	38	6572	5.8	0
1	0	30	7729	3.9	0
2	10	44	7729	5.7	0
3	110	30	7742	3.9	0
4	121	11	7743	1.4	0
5	161	44	7743	5.7	0
6	191	42	7743	5.4	0
7	242	44	7748	5.7	0
1	0	26	4915	5.3	0
2	20	25	4915	5.1	0
3	50	25	4915	5.1	0
4	120	42	4915	8.5	0
5	220	35	5395	6.5	0
6	240	23	6389	3.6	0
1	0	25	20212	1.2	0
2	30	31	20257	1.5	0
3	50	49	20263	2.4	0
4	63	12	20272	0.6	0
5	156	38	20603	1.8	0
6	166	34	20705	1.6	0
7	256	31	21158	1.5	0
8	317	39	21178	1.8	0
1	0	18	3316	5.4	0
1	0	23	8295	2.8	0
2	31	23	8505	2.7	0
3	81	42	8505	4.9	0
4	111	34	8505	4.0	0
1	0	23	6926	3.3	0
2	12	43	6926	6.2	0
3	30	43	6926	6.2	0
4	70	46	6931	6.6	0
5	111	43	6932	6.2	0
6	194	43	6976	6.2	0
7	244	9	6991	1.3	0
8	254	43	6991	6.2	0
9	305	43	6995	6.1	0
1	0	42	4842	8.7	0
2	154	42	4842	8.7	0
3	244	31	4842	6.4	0
4	264	44	4842	9.1	0
5	374	42	4842	8.7	0
6	404	34	5902	5.8	0
1	0	42	3994	10.5	0
2	40	20	3999	5.0	0
3	50	42	3999	10.5	0
4	60	30	3999	7.5	0
5	90	20	3999	5.0	0
6	100	42	3999	10.5	0
7	171	41	3999	10.3	0
8	211	30	3999	7.5	0
9	241	30	3999	7.5	0
10	351	24	4037	5.9	0
11	371	42	4037	10.4	0
1	0	44	10086	4.4	0
2	10	42	10086	4.2	0
3	51	34	10086	3.4	0
4	242	49	10104	4.8	1
1	0	48	4612	10.4	0
1	0	31	5519	5.6	0
2	41	36	5619	6.4	0
1	0	21	74007	0.3	0
2	272	23	77969	0.3	0
1	0	43	6332	6.8	1
2	108	31	6392	4.8	0
3	119	30	6392	4.7	0
1	0	24	10375	2.3	0
2	31	42	10431	4.0	1
3	113	36	10755	3.3	1
4	266	43	11339	3.8	0
1	0	35	34604	1.0	0
2	70	15	34625	0.4	0
3	140	23	34650	0.7	0
4	279	38	34650	1.1	0
5	312	43	34650	1.2	0
1	0	47	4174	11.3	0
2	20	22	4174	5.3	0
3	125	23	4226	5.4	0
4	166	31	4636	6.7	1
5	229	42	4763	8.8	0
1	0	44	8933	4.9	0
2	62	31	8933	3.5	0
1	0	43	3096	13.9	0
2	40	41	3114	13.2	0
3	50	42	3114	13.5	0
4	101	42	3132	13.4	0
5	111	23	3132	7.3	0
6	164	48	3178	15.1	0
7	222	31	3178	9.8	0
1	0	42	7744	5.4	0
1	0	25	61833	0.4	1
2	162	35	67122	0.5	1
1	0	25	19216	1.3	1
1	0	42	4265	9.8	0
2	51	42	4265	9.8	0
1	0	15	22228	0.7	0
2	20	35	22228	1.6	0
3	50	24	22242	1.1	1
4	232	23	22435	1.0	0
5	305	43	22505	1.9	0
1	0	23	7711	3.0	0
2	117	42	7741	5.4	0
3	272	43	7741	5.6	0
1	0	7	100308	0.1	0
2	20	23	101300	0.2	0
3	100	23	102723	0.2	0
4	130	12	102750	0.1	0
5	140	23	102852	0.2	1
6	170	42	103004	0.4	1
7	281	43	103134	0.4	0
1	0	21	7903	2.7	0
2	30	18	7914	2.3	0
3	252	42	7978	5.3	0
1	0	43	6319	6.8	0
2	60	16	6319	2.5	0
3	152	42	6352	6.6	0
4	212	42	6373	6.6	0
5	252	48	6373	7.5	0
6	262	42	6373	6.6	0
7	302	34	6373	5.3	0
8	322	42	6373	6.6	0
9	342	16	6373	2.5	0
10	363	20	6373	3.1	0
1	0	37	289651	0.1	0
2	120	31	293901	0.1	0
1	0	36	59800	0.6	0
2	80	30	60309	0.5	1
3	323	27	62802	0.4	1
4	424	26	64663	0.4	0
5	434	24	64695	0.4	1
1	0	23	38935	0.6	0
2	31	31	39619	0.8	0
